nl_prompt,expected,bleu1,bleu2,bleu3
"Rename ""file.txt"" in directories ""v_1"", ""v_2"", and ""v_3"" each to ""v_1.txt"", ""v_2.txt"", and ""v_3.txt"" respectively and print the conversion","[""rename -v 's#/file##' v_{1,2,3}/file.txt""]",0.13927485174393933,0.10662993496301239,0.09588569354001242
"Rename ""file001abc.txt"" to ""abc1.txt""",['mv file001abc.txt abc1.txt'],1.0,1.0,1.0
Renames all *.html files in a current directory to *.txt files.,"[""ls *.html | xargs -I {} sh -c 'mv $1 `basename $1 .html`.txt' - {}""]",0.3237722713145643,0.4159898987362566,0.4069292542576594
Rename all *.jpg files under current directory by appending parent directory name at the beginning of their names if the name doesn't already contain the parent directory name,"['find . -name \'*.jpg\' -execdir bash -c \'d=""${PWD##*/}""; [[ ""$1"" != ""$d-""* ]] && mv ""$1"" ""./$d-$1""\' - \'{}\' \\;']",0.3470533362380612,0.31958895099344353,0.20135709881641078
Rename all regular files under current directory tree with inode number 31467125 to 'new_name.html',['find . -type f -inum 31467125 -exec mv {} new_name.html \\;'],0.6585212328206731,1.0,0.7946564876943424
rename all the text files  in the current folder to html files,"['find -name ""*.txt"" -exec mv {} `basename {} .htm`.html \\;']",0.48402119621120804,0.597679307838214,0.513363699227654
"Reports count of characters in the value of ${FOO_NO_WHITESPACE} variable as follows: ""length(FOO_NO_WHITESPACE)==<counted number of characters>""","['echo -e ""length(FOO_NO_WHITESPACE)==$(echo -ne ""${FOO_NO_WHITESPACE}"" | wc -m)""']",0.9707540047192688,0.31824527460701335,0.7399827539871684
Report file system containing the current directory disk usage,['df .'],2.3917119842750254e-78,2.6444372049983823e-78,2.2851439764044033e-78
Report file system containing path to /dir/inner_dir/ disk usage in kilobytes.,['df -k /dir/inner_dir/'],1.0,1.0,1.0
"Reports time consumed by command 'sleep 1' to the file time.txt together, and saves command error output to sleep.stderr.",['{ time sleep 1 2> sleep.stderr ; } 2> time.txt'],0.47568160633293455,0.36401322993017,0.07205016017047938
Reports time consumed by command 'sleep 1' to the file time.txt together with command error output.,['{ time sleep 1 ; } 2> time.txt'],0.46189821859121283,0.7062513769610277,0.3511639922534417
"Request that the master ssh connection ""otherHosttunnel"" exits",['ssh -O exit otherHosttunnel'],0.7860402823463913,0.7860402823463913,0.6362310622853563
Return the depth of the current directory tree,"[""find . -type d -printf '%d:%p\\n' | sort -n | tail -1""]",0.011405116463298842,0.436746320116875,4.147638241024912e-157
return every file that does not have bar somewhere in its full pathname,"[""find . ! -path '*bar*' -print""]",0.2639764334538811,0.2916792565703102,0.17932657644977576
reverse both words and lines in file,"['tac filename | perl -lane \'print join("" "", reverse(@F))\'']",1.5044733315892342e-78,6.551450232753648e-155,0.08739533005000907
Reversibly sorts content of the '${TMP}/${SCRIPT_NAME}.name' file,['cat ${TMP}/${SCRIPT_NAME}.name|sort -r;'],0.8374227736663323,0.8374227736663323,0.8374227736663323
"Run ""./configure"" with a new environment variable CC set to the full path of the command 'cc'",['CC=$(which cc) ./configure'],0.535093411203097,0.6342234640425318,0.42589101791251704
Runs 'mpv' command for each *.mpv and *.flv file in a current folder.,"['mpv --no-audio \\`ls ~/Down/other/*.{mp4,flv} --color=never\\`']",0.06259561984477784,0.0856226846227678,0.08283097008409519
Run 'otherscript.sh' script with all environment variables specified in the file 'xxxx',['env `cat xxxx` otherscript.sh'],0.833078701050083,0.5470166062632569,0.5477988785791784
"run command ""sh runProgram.sh"" as user jetty",['su - jetty -c sh runProgram.sh'],0.8666938714587843,0.8666938714587843,0.8666938714587843
Run mycommand in /tmp without changing the current shell's working directory,['( cd /tmp; mycommand )'],0.49086373354867985,0.5528063838628006,0.2323385180696658
"Run the node expression ""JSON.parse(process.argv[1]).foo"" on the contents of ""foobar.json""","['node -pe \'JSON.parse(process.argv[1]).foo\' ""$(cat foobar.json)""']",0.7202670991652335,0.6979195014425316,0.6979376077100019
"same as above example with -exec , in this example with -OK it should ask for confirmation before executing the rm command . that is called user intractive command",['find . -name core -ok rm {} \\;'],2.2786994398346347e-78,0.17698596372937833,1.565294639099818e-78
"Save the contents of ""~/.bashrc"" to the clipboard on OSX",['cat ~/.bashrc | pbcopy'],0.1569227310859827,0.1958150933041306,0.37704209027116137
"Save the current time formatted according to the format string ""%Y-%m-%d %H:%M:%S"" to the variable 'CDATE'","['CDATE=$(date ""+%Y-%m-%d %H:%M:%S"")']",0.6054744026901288,0.6829278047705278,0.717375696743099
"Save the first three octets of the host name's IP address to variable ""subnet""","['subnet=$(hostname -i | cut -d. -f1,2,3)']",0.36781689904382464,0.3896404684629361,0.3727438870718334
"Save full path of command ""rm"" to variable ""RM""",['RM=`which rm`'],1.0,0.24493390281390082,0.6162607099729586
"Save full path of command ""tr"" to variable ""TR""",['TR=`which tr`'],1.0,0.6162607099729586,0.6162607099729586
"Save the full path of command ""~/f"" to variable ""foo""",['foo=`which ~/f`'],0.762465858623486,0.6739047062564734,0.4150435842556835
"Save the greater version number of ""$1"" and ""$2"" into variable ""ver""","['ver=`echo -ne ""$1\\n$2"" |sort -Vr |head -n1`']",0.25584684996035867,0.02342920306363576,0.34232178916098616
"Save the list of files in the current directory tree whose names contain ""2011"" to /tmp/allfiles","[""find . -name '*2011*' -print0 > /tmp/allfiles""]",0.5197723489554061,0.6516328630257934,0.5700439216031421
Save the list of files modified within a fortnight ago to `deploy.txt' stripping the file names of any leading directories,"[""find . -type f -mtime -14 -printf '%f\\n' > deploy.txt""]",0.5715785749794868,0.2788605670270474,0.5165110867484238
"Save long listing of all running processes in the 'log' file, and save number of process strings that contain 'cntps' in the 'cnt' variable.","['cnt=`ps -ef| tee log | grep ""cntps""|grep -v ""grep"" | wc -l`']",0.28882513075229227,0.10587747194465787,0.4241460899091111
"Save the number of matching executables for ""$cmd"" in $PATH to variable ""candidates""",['candidates=$(which -a $cmd | wc -l)'],0.8868405031432041,0.8868405031432041,0.330797671100136
Save number of strings with $expression pattern in 'foo.txt' to 'big_lines' variable.,"['big_lines=`cat foo.txt | grep -c ""$expression""`']",0.730757488974209,0.7762215511036503,0.5499237490005716
"Save the physical current working directory to variable ""END_ABS""",['END_ABS=`pwd -P`'],1.0,0.19167746936966787,0.44043673933737515
"Save the short system host name to variable ""hostname""",['hostname=`hostname -s`'],0.16291839800268712,0.6771164277807228,0.6771164277807228
"Search ""input.txt"" for regex patterns only matching those listed in ""ignore.txt"", list the unique lines and prefix with the number of occurrences",['grep -of ignore.txt input.txt | sort | uniq -c'],0.914627379746942,0.6909647012088275,0.7600464291708561
"Search the /Path directory tree for files matching pattern ""file_name*""","['find /Path -name ""file_name*""']",1.0,1.0,1.0
"Search the /Path directory tree for files whose pathnames match ""/Path/bar*"" or ""/Path/foo*"" and whose names match pattern ""file_name*""","['find /Path \\( -path ""/Path/bar*"" -o -path ""/Path/foo* \\) -name ""file_name*""']",0.4185491896781296,0.47567326331621357,0.5615349489297916
Search the /media/shared directory recursively for MP3 and OGG files,"['find /media/shared \\( -iname ""*.mp3"" -o -iname ""*.ogg"" \\)']",0.8360994915422052,0.6333103925594039,0.7979131881854955
"Search the /tmp/ directory recursively for files matching regular expression "".*file[0-9]+$""","['find /tmp -regex "".*file[0-9]+$""']",0.5395657072405909,0.9184678024441792,1.0
Search /usr/local recursively for directories whose names end with a number 0-9,"[""find /usr/local -type d -name '*[0-9]'""]",0.9024521756077707,0.7505417061317361,0.7264189927274504
"Search all .c files from the current directory tree for ""keyword"", ignoring the case","['find . -name ""*.c"" -exec grep -i ""keyword"" {} "";""']",0.48709124108254476,0.6897939639720545,0.6395940914422957
"Search all files in the current directory tree for ""SearchString"", ignoring .html files and skipping .svn directories","[""find . \\( -name '*.svn*' -prune  -o ! -name '*.html' \\) | xargs -d '\\n' grep -Hd skip 'SearchString'""]",0.4664200261633092,0.3243086426014279,0.5316823409066456
Searches available packages by word 'zsh'.,['yum search zsh'],1.0,0.16467029855845897,1.0
Searches available packages with 'mysql' and 'client' in name.,['yum search mysql | grep client'],0.09271574349074795,0.39209056551646676,0.17952020117273937
Search the current directory and all of its sub-directory for any PDF files being careful to prevent the shell from expanding anything in '*.pdf'  before it'ss passed to find.,"[""find . -name '*.pdf' -print""]",0.26677706119953026,0.4759600467171393,0.2861970723012915
"Search the current directory for files whose names start with ""messages."" ignoring SVN and CVS files","['find \\( -name \'messages.*\' ! -path ""*/.svn/*"" ! -path ""*/CVS/*"" \\) -exec grep -Iw uint {} +']",0.21910483481862544,0.3195222722255931,0.2092040993433484
"Search the current directory recursively for files containing ""string""","[""find . -type f -exec grep -l 'string' {} \\;""]",0.259948382459749,0.16313543210886788,0.2655095954383979
Search the current directory recursively for MOV files,['find . -iname *.mov'],0.4935578819979933,0.38975749519739833,0.1918509013698504
Search the current directory recursively for regular files last accessed less than 2 minutes ago,['find . type -f -amin -2'],0.583526016818016,1.0,0.7679634266158699
Search the current directory recursively for regular files last modified more than 2 days ago,['find . type -f -mtime +2'],0.7928233485227535,1.0,1.0
Search the current directory tree for .aux files,"['find . -name "".aux""']",0.6149273240191371,0.6149273240191371,0.6149273240191371
Search the current directory tree for .rb files ignoring .vendor directories,"[""find . -name .vendor -prune -o -name '*.rb' -print""]",0.7474035411935904,0.8944696664691558,0.642595859267482
"Search the current directory tree for files and directories called ""test""",['find . -name test -print'],1.0,1.0,1.0
"Search the current directory tree for files containing ""needle"" in their names","['find . -iname ""*needle*""']",0.7135901541658773,0.7135901541658773,0.8862476419965991
Search the dir_data directory and all of its sub-directories for regular files and remove the execute permission for all while adding the write permission for the user.,"['find ~/dir_data -type f  -exec chmod a-x,u+w {} \\;']",0.42633977514592447,0.7710355748975896,0.7547382482971841
Search directory /path/to/check/ for regular files,['find /path/to/check/* -maxdepth 0 -type f'],0.591147440678208,0.591147440678208,0.591147440678208
Search directory trees /usr/local/man and /opt/local/man for files whose names begin with 'my',"[""find /usr/local/man /opt/local/man -name 'my*'""]",0.9207827204114086,0.8640085118021965,0.9202663016973823
"Search for ""pattern"" in ""file"" and join each line by a space","[""cat file | grep pattern | paste -sd' '""]",0.16852102448489176,0.4811133379397048,0.24022555294442033
Search for 'Processed Files' in all dl-aster-full-20131102* (case insensitive) files under current directory and print only the 2nd field from the output with : (colon) as the delimiter,"['( find . -iname ""dl-aster-full-20131102*"" -exec grep ""Processed Files"" {} \\;) | cut -d"":"" -f2']",0.8421002336902673,0.45609508710744134,0.7434988290979065
"Search for 'foo' in all the java files under 'dir1', 'dir2' and 'dir3' directory tree and print only the names of the matched files","['find dir1 dir2 dir3 -type f -name ""*.java"" -exec grep -il \'foo\' {} \\;']",0.5656188117199482,0.49033485102640767,0.4651519435069828
Search for 'js' in all files under current directory that match 'some string' in their names,"[""find . | grep 'some string' | grep js""]",0.4297465528014596,0.4069509099423025,0.36033073929076637
Search for 'keyword' in all javascript files under current directory tree excluding all paths that includes the directory 'node_modules',"['find ./ -not -path ""*/node_modules/*"" -name ""*.js"" | xargs grep keyword']",0.42190191604957367,0.03633414483498206,0.47166725489999706
Search for 'sometext' in all the files with '.txt' extension under current directory tree and also print the filenames,"[""find . -name '*.txt' -exec grep 'sometext' '{}' \\; -print""]",0.6533335027760911,0.6889305595023547,0.6648177190733762
Search for 'specific string' in all files matching the name pattern '“*.[txt|TXT]”' under current directory tree,['find . -name “*.[txt|TXT]” -print | xargs grep “specific string”'],0.7464648675751404,0.7783519812600349,0.7689281353984978
Search for *pattern* in and below current directory,"['find -name ""*pattern*""']",0.8232490471721702,0.7099838797694369,0.8746128647956632
search for a word in all the fies in the current folder,['find . -type f -exec grep some_string {} \\;'],0.7080323590226587,0.11876897337281836,0.4987176782396589
search for all empty directories in the folder /home,['find /home -type d -empty'],1.0,1.0,1.0
search for all the files in the current folder and sort them in the order of their depth and display the file names,"[""find -type d -printf '%d\\t%P\\n' | sort -r -nk1 | cut -f2-""]",0.3894600856593603,0.46934191976472406,0.3793768732683163
"search for all the files in current folder which start with ""file2015-0"" and move them to frst 400 fiiles  to another folder","['find . -name ""file2015-0*"" | head -400 | xargs -I filename mv  filename']",0.24023044740423796,0.37789658589653236,0.5148665968924814
"search for all the files in the current folder which have the word ""-GHBAG-"" and display the move command for replacing the word ""GHBAG"" in the file names to ""stream-agg""","[""find . -name '*-GHBAG-*' -exec bash -c 'echo mv $0 ${0/GHBAG/stream-agg}' {} \\;""]",0.4340321577280393,0.41264311335611026,0.5161869733744965
"search for all the files in the entire file system which have either suid or sgid bit enabled and find of diff of these files with the file ""files.secure"".",['find / \\( -perm 2000 -o -perm 4000 \\) -print | diff - files.secure'],0.4874258512043452,0.4496988923308,0.47052564144662296
search for all the files in the folder /data/images which have been modified after /tmp/start and before /tmp/end,['find /data/images -type f -newer /tmp/start -not -newer /tmp/end'],0.5286157069076955,0.8751771526562931,0.8627595984958738
search for all the files in the folder /data/images which have been modified after /tmp/start and before /tmp/end and save the output list to output.txt,['find /data/images -type f -newer /tmp/start -not -newer /tmp/end > output.txt'],0.653905703728105,0.812810466224856,0.8505109980896438
search for all the mp3 files in the current folder and change the character encoding of them to  EUR-KR (Korean characters),"['$ find . -name ""*mp3"" -print0 | xargs -0 mid3iconv -e EUR-KR -d']",0.4169342816138863,0.3215667669022354,0.37790336216097403
search for all png files in a folder and copy them to another folder,"['find /home/mine -iname ""*.png"" -exec sh -c \'cp $0 /home/mine/pngcoppies/copy/$0\' {} \\;']",0.36137462979150514,0.2369064789205797,0.2667042861213088
search for all Scala files under the current directory that contain the string null,"['find . -type f -name ""*.scala"" -exec grep -B5 -A10 \'null\' {} \\;']",0.6303181218104077,0.36636947470945724,0.6303181218104077
Search for the case insensitive pattern 'PATTERN' in all files under current directory tree and display the matched files,"['find . -print | xargs grep -l -i ""PATTERN""']",0.6596901192188935,0.4191522311002001,0.6457941219673581
"search for the directory ""mysql"" in the entire file system",['find / -name mysql -type d'],0.7599749134514162,0.7740645990992171,0.7599749134514162
Search for file 'secret.keys' redirecting error messages to /dev/null,"[""find / -name 'secret.keys' -print 2>/dev/null""]",0.6251811959488471,0.6609909175395696,0.7073932214434137
Search for files/directories with the case insensitive pattern anaconda.* in /var/log directory and create an archive (file.tar) of the last file found,['find /var/log/ -iname anaconda.* -exec tar -cvf file.tar {} \\;'],1.0,1.0,0.8794121885057955
"Search for files greater than 20MB in the entire file system, display the path and file size and discard error reporting of the find command","['find / -type f -size +20M -exec ls -lh {} \\; 2> /dev/null | awk \'{ print $NF "": "" $5 }\'']",0.2482163119667507,0.3970994692954581,0.2478402571121251
search for files starting with memo and which belong to the user ann in the folder /work,"[""find /work -name 'memo*' -user ann -print""]",0.683947218960882,0.35395302444773236,0.6867664764766396
Search for the regex '^ERROR' in all *.log files under current directory,"['find . -name ""*.log"" -exec egrep -l \'^ERROR\' {} \\;']",0.5566420345073602,0.8408883522107213,0.6569173370467243
"search for the regular/normal file ""Dateiname"" in the entire file system","['find / -type f -iname ""Dateiname""']",0.7160237768649607,0.7160237768649607,0.7160237768649607
"search for the word ""methodNameHere"" in all the python files in the folder ""/mycool/project/"" and display color on the matched lines in the output","['find /mycool/project/ -type f -name ""*.py"" -print0 | xargs -I {} -0 grep -H --color ""methodNameHere"" ""{}""']",0.4912353913384591,0.30707835439730324,0.6692502031494132
"search for the word ""slrn"" in all the files in the folder $HOME/html/andrews-corner","[""find $HOME/html/andrews-corner -exec grep -q 'slrn' '{}' \\; -print""]",0.7027146895923333,0.7472176226581771,0.644291160277202
search  in root ( / ) directory downwards all files which  have exactly 2 links.,['find /  -links 2 -print'],0.6978742132255056,0.2579535698599975,0.5572806310452209
"Search the regular files of the current directory tree for string ""stuff""","['find . -type f -exec grep -n ""stuff"" {} \\; -print']",0.3690229334008316,0.6088770219659221,0.9464594399631753
search through only the /usr and /home directories for any file named Chapter1.txt,['find /usr /home -name Chapter1.txt -type f'],0.7903383629814982,0.7208926451877228,0.9570496550137908
"(GNU specific: top) Send e-mail to ""your_email@domain.com"" with subject ""any subject"" containing process statistics output by the GNU version of 'top'.","['top -b -n 1 | mail -s ""any subject"" your_email@domain.com']",0.5612911190635735,0.21499579660148133,0.26713924790403354
"send GET request to ""http://testsite/api/"" with header ""Authorization: Token wef4fwef54te4t5teerdfgghrtgdg53"" and format as json","['curl -X GET -H ""Authorization: Token wef4fwef54te4t5teerdfgghrtgdg53"" http://testsite/api/ | python -mjson.tool']",0.7906947161932439,0.7700599766876204,0.6891468187407397
"Send SIGHUP (hangup) signal to nginx master process, causing it to re-read its configuration and restart child processes if necessary.",['kill -HUP $( cat /var/run/nginx.pid )'],0.3047870398058571,0.2021232338598873,0.2021232338598873
"Send SIGTERM signal to all python processes running script ""csp_build.py""","[""kill $(pgrep 'python csp_build.py')""]",0.5496635700043077,0.012463248825133362,0.453398136975529
"set alias ""devn"" for command ""cat > /dev/null""","[""alias devn='cat > /dev/null'""]",1.0,0.8645707301556367,1.0
"set alias ""go"" for command 'GOPATH=$(infer-gopath.sh) go'","[""alias go='GOPATH=$(infer-gopath.sh) go'""]",0.9051034981560222,1.0,1.0
"set alias ""my_command"" for command ""$oldalias --fail-if-command-contains=$bad_string""","['alias my_command=""$oldalias --fail-if-command-contains=$bad_string""']",0.9463235296798649,0.8390778246922922,1.0
"set alias ""prettify_json"" for command ""php -E '$o = json_decode($argn); print json_encode($o, JSON_PRETTY_PRINT);'""","[""alias prettify_json=php -E '$o = json_decode($argn); print json_encode($o, JSON_PRETTY_PRINT);'""]",0.9733254474339004,0.9733254474339004,0.9631321533466505
"set alias ""pwd"" for command ""echo -n `pwd` | pbcopy""","[""alias pwd='echo -n `pwd` | pbcopy'""]",1.0,1.0,1.0
"set alias ""unix"" for command 'echo $(date +%s)'","[""alias unix='echo $(date +%s)'""]",1.0,0.8696398662122882,0.8710050512714447
Set IFS variable to empty before reading a line of standard input without backslash escape characters,['IFS= read -r line'],0.4576710069099061,0.38242568749566935,0.28782231838054434
Set permissions for directories in `foldername' and its subdirectories to 755,"['find foldername -type d -exec chmod 755 {} "";""']",0.9384037425899336,0.9384037425899336,0.9330634347076788
"Set permissions of all directories under ""/opt/lampp/htdocs"" to 755",['find /opt/lampp/htdocs -type d -exec chmod 755 {} \\;'],0.7507770543702569,1.0,1.0
"Set permissions of command ""node"" to 755",['sudo chmod 755 $(which node)'],0.3423503955179092,0.3423503955179092,0.3423503955179092
Set the timestamp of B to the same one as A,['touch -r A B'],5.7046212045542445e-155,4.5434700914055925e-155,2.416245573474344e-78
"Set timestamp of B to the timestamp in stat format specified by variable ""old_time""","['touch -d""$(date --date=""@$old_time"")"" B']",0.44922063647621924,0.1610199781039319,0.29264419144580717
Set variable 'path' to name of current directory (without the containing directories) converted to lowercase.,"[""path=$(basename $(pwd) | tr 'A-Z' 'a-z' )""]",0.428562009388969,0.48092045697876495,0.432548285847148
"show all .cpp, .c, .h, .hpp files in the folder ~/src","[""find ~/src -type f \\( -iname '*.cpp' -or -iname '*.h' -or -iname '*.c' -or -iname '*.hpp' \\) -exec echo {} \\;""]",0.3211307899662962,0.2778441804237524,0.3957137595787248
show all the files in the folder /etc which have been modified in the last 24 hours,['find /etc -mtime -1'],1.0,1.0,1.0
"Show all variables whose name or value contains ""PATH"", sorted in reverse alphabetical order.",['env | uniq | sort -r | grep PATH'],1.8865116012911885e-155,0.09711606359237274,0.3691157634275283
Show the epoch in default date/time format,['date -ud@0'],0.10763774116412969,0.14852672034924091,0.09090870283740551
Show global windows options.,['tmux show-options -g'],5.541564466373977e-155,2.8979548603148357e-155,5.367343786526298e-155
"Show the value of variable ""list"", discarding consecutive duplicates and adding number of occurrences at the beginning of each line.","['echo ""$list"" | uniq -c']",0.1732283475363899,0.16848646110322338,0.17332627089661495
"Sort ""some_data"" by the first and second "";"" delimited entries, outputing unique lines and stabilizing the sort","[""sort -k1,1 -k2,2 -t';' --stable --unique some_data""]",0.3362176651642445,0.12279793886996629,0.3427163657253174
Sort and display the file name and creation month of top 11 files in the entire file system (Sort in the order of month ),"['find / -type f -printf ""\\n%Ab %p"" | head -n 11 | sort -k1M']",0.43816856937605136,0.544084227612352,0.4827794556296895
"Sort lines in ""FILE"" to standard output preserving only unique lines",['sort -u FILE'],1.0,1.0,0.24552336310484263
"Split ""$SOURCE_FILE"" into files of at most 100 lines each","['split -l 100 ""$SOURCE_FILE""']",0.4018297163612977,0.8606789566781284,0.8606789566781284
"Split ""<file_name>"" into files of at most 1024 KiB in size",['split -b 1024k <file_name>'],0.5197584423455897,0.7861426422265425,0.8958039312312598
"Split ""data.tsv"" into files of at most 5000000 lines each with prefix ""_tmp""","[""split -l5000000 data.tsv '_tmp';""]",0.49587399775546526,0.5309003184876505,0.7972032616648247
"split compressed content of the file www into pieces per 1073741824 bytes named as ""backup.tar.NNN""",['tar czf - www|split -b 1073741824 - www-backup.tar.'],0.7014431918158163,0.2983653203089611,0.5495098053508678
Split standard input into files with at most 75 lines each,['split --lines=75'],0.42554169350191207,0.42554169350191207,0.42554169350191207
"Strips last section from the path $pathname, and prints basename of the rest part.",['echo $(basename $(dirname $pathname))'],0.3479990407922553,0.18769265661336013,0.5097855843915404
Test if files named 'something' were found in YOUR_DIR,"['[[ ! -z `find \'YOUR_DIR/\' -name \'something\'` ]] && echo ""found"" || echo ""not found""']",0.43402925724004876,0.1275240196894576,0.1275240196894576
"Uncompress file ""dbdump.sql.gz"" through standard input and pass to ""mysql""",['cat dbdump.sql.gz | gzip -cd | mysql'],0.6593019023272034,0.7283044656934405,0.7283044656934405
Unset the DISPLAY variable,['unset DISPLAY'],1.0,0.6115380576901023,0.48415247130346006
"Unzip ""file.gz"" to standard output and execute in bash with arguments ""-n wordpress""","['gzip -d --stdout file.gz | bash -s -- ""-n wordpress localhost""']",0.4553742394753139,0.31255489716730767,0.514486495817323
"Unzip and merge all ""small-*.gz"" files into files of 2000000 lines",['zcat small-*.gz | split -d -l2000000 -a 3 - large_'],0.3076520946054374,0.4082376982048623,0.36284558210180917
"Ungzip and untar all files matching ""www-backup.tar.*""",['cat www-backup.tar.*|gunzip -c |tar xvf -'],0.34914486160857383,0.3612935476469021,0.515635157995076
"Use metaflac to extract the artist field from myfile.flac, and set the variable ARTIST to the value of that field.",['source <(metaflac --show-tag ARTIST myfile.flac)'],0.3054084460202573,0.5372372879214998,0.12883823317090692
"Use the PHP interpreter to output an endless stream of ""a"" characters to ""nohup.out"" in the current directory, or in the home directory if that is not possible. The PHP process will not receive or respond to SIGHUP (signal 1) which are sent to it.","['nohup php -r \'while (true) { echo ""a"";}\' &']",0.2040487960802656,0.30259114265339515,0.28047527153930857
Verbosely compresses all files on fourth and fifth depth level keeping original files in place.,['bzip2 -kv */*/*/*/*'],0.5301695656813376,0.8133899474202537,0.3319238584964926
Verbosely compresses all files on sixth and seventh depth level keeping original files in place.,['bzip2 -kv */*/*/*/*/*/*'],0.1080165308573474,0.2585784506653774,0.3703046833819061
"wait for a change in ""target-directory"" before returning",['inotifywait -e attrib target-directory'],0.18405884828603705,0.375246192461218,0.48336742151035683
"Write ""127.0.0.1 ad.doubleclick.net"" to the console and append to ""/etc/hosts"" as root",['echo 127.0.0.1 ad.doubleclick.net | sudo tee -a /etc/hosts'],0.7446753434068707,0.6986591883630012,0.757465806494836
"Write ""\n/usr/local/boost_1_54_0/stage/lib"" to standard output and append to ""/etc/ld.so.conf""","['echo -e ""\\n/usr/local/boost_1_54_0/stage/lib"" | sudo tee -a /etc/ld.so.conf']",0.6715801488971227,0.8076954290802764,0.5076979387381375
"Write output of ""command"" to standard output and append to ""/path/to/logfile""",['command | tee -a /path/to/logfile'],0.6831587560559154,1.0,0.8795611656155118
