nl_prompt,expected,bleu1,bleu2,bleu3
"Rename ""file.txt"" in directories ""v_1"", ""v_2"", and ""v_3"" each to ""v_1.txt"", ""v_2.txt"", and ""v_3.txt"" respectively and print the conversion","[""rename -v 's#/file##' v_{1,2,3}/file.txt""]",0.0859023852138113,0.10077347844199301,0.10207315006472235
"Rename ""file001abc.txt"" to ""abc1.txt""",['mv file001abc.txt abc1.txt'],1.0,1.0,1.0
Renames all *.html files in a current directory to *.txt files.,"[""ls *.html | xargs -I {} sh -c 'mv $1 `basename $1 .html`.txt' - {}""]",0.23060811686706856,0.23060811686706856,0.3833069833338215
Rename all *.jpg files under current directory by appending parent directory name at the beginning of their names if the name doesn't already contain the parent directory name,"['find . -name \'*.jpg\' -execdir bash -c \'d=""${PWD##*/}""; [[ ""$1"" != ""$d-""* ]] && mv ""$1"" ""./$d-$1""\' - \'{}\' \\;']",0.19478881611370225,0.15813984775467366,0.43165820092125634
Rename all regular files under current directory tree with inode number 31467125 to 'new_name.html',['find . -type f -inum 31467125 -exec mv {} new_name.html \\;'],0.7163211784465101,1.0,1.0
rename all the text files  in the current folder to html files,"['find -name ""*.txt"" -exec mv {} `basename {} .htm`.html \\;']",0.35665422699538557,0.5990541228317692,0.5501468382930171
"Reports count of characters in the value of ${FOO_NO_WHITESPACE} variable as follows: ""length(FOO_NO_WHITESPACE)==<counted number of characters>""","['echo -e ""length(FOO_NO_WHITESPACE)==$(echo -ne ""${FOO_NO_WHITESPACE}"" | wc -m)""']",0.07892271154216432,0.2037496389595956,0.21676361083817233
Report file system containing the current directory disk usage,['df .'],6.86809206056511e-78,2.5106669237851586e-78,6.86809206056511e-78
Report file system containing path to /dir/inner_dir/ disk usage in kilobytes.,['df -k /dir/inner_dir/'],0.46408848122435586,0.8036619906324439,1.0
"Reports time consumed by command 'sleep 1' to the file time.txt together, and saves command error output to sleep.stderr.",['{ time sleep 1 2> sleep.stderr ; } 2> time.txt'],0.5189225056205282,0.4298192897745569,0.3973136704302632
Reports time consumed by command 'sleep 1' to the file time.txt together with command error output.,['{ time sleep 1 ; } 2> time.txt'],0.2473562600048627,0.2792827577118519,0.3070307030083748
"Request that the master ssh connection ""otherHosttunnel"" exits",['ssh -O exit otherHosttunnel'],0.6966863379186454,0.7738536499987205,0.6951340858736569
Return the depth of the current directory tree,"[""find . -type d -printf '%d:%p\\n' | sort -n | tail -1""]",0.377936947702366,0.7059300304788584,0.1568900832698176
return every file that does not have bar somewhere in its full pathname,"[""find . ! -path '*bar*' -print""]",0.4839802056753035,0.5994719712279205,0.40854929896462616
reverse both words and lines in file,"['tac filename | perl -lane \'print join("" "", reverse(@F))\'']",0.07407406300539336,1.2059182925720453e-78,2.249808888548052e-156
Reversibly sorts content of the '${TMP}/${SCRIPT_NAME}.name' file,['cat ${TMP}/${SCRIPT_NAME}.name|sort -r;'],0.887471344215533,0.887471344215533,0.7068626393796313
"Run ""./configure"" with a new environment variable CC set to the full path of the command 'cc'",['CC=$(which cc) ./configure'],0.1622964021635531,0.4201233638773121,1.0
Runs 'mpv' command for each *.mpv and *.flv file in a current folder.,"['mpv --no-audio \\`ls ~/Down/other/*.{mp4,flv} --color=never\\`']",1.987078500278233e-78,0.08807055384449444,0.09171722380072128
Run 'otherscript.sh' script with all environment variables specified in the file 'xxxx',['env `cat xxxx` otherscript.sh'],0.5631369392920029,0.5702790023573204,0.5631369392920029
"run command ""sh runProgram.sh"" as user jetty",['su - jetty -c sh runProgram.sh'],0.8666938714587843,0.8666938714587843,0.8666938714587843
Run mycommand in /tmp without changing the current shell's working directory,['( cd /tmp; mycommand )'],0.47992366044240764,0.3579141280308305,0.15300095326507904
"Run the node expression ""JSON.parse(process.argv[1]).foo"" on the contents of ""foobar.json""","['node -pe \'JSON.parse(process.argv[1]).foo\' ""$(cat foobar.json)""']",0.6868207531746823,0.7196441657449043,0.6801943806765973
"same as above example with -exec , in this example with -OK it should ask for confirmation before executing the rm command . that is called user intractive command",['find . -name core -ok rm {} \\;'],7.062636106813319e-79,5.749951618823461e-79,1.6647301141373011e-78
"Save the contents of ""~/.bashrc"" to the clipboard on OSX",['cat ~/.bashrc | pbcopy'],0.6733187455351302,0.6715584200297602,0.25434645929578503
"Save the current time formatted according to the format string ""%Y-%m-%d %H:%M:%S"" to the variable 'CDATE'","['CDATE=$(date ""+%Y-%m-%d %H:%M:%S"")']",0.49313770045388555,0.7604594530262373,0.7379178106211423
"Save the first three octets of the host name's IP address to variable ""subnet""","['subnet=$(hostname -i | cut -d. -f1,2,3)']",0.5547836002194371,0.25908587803843397,0.7245556162565843
"Save full path of command ""rm"" to variable ""RM""",['RM=`which rm`'],1.0,1.0,0.6162607099729586
"Save full path of command ""tr"" to variable ""TR""",['TR=`which tr`'],1.0,1.0,0.4318575710208897
"Save the full path of command ""~/f"" to variable ""foo""",['foo=`which ~/f`'],0.2769413275131342,0.6272517339014033,0.6739047062564734
"Save the greater version number of ""$1"" and ""$2"" into variable ""ver""","['ver=`echo -ne ""$1\\n$2"" |sort -Vr |head -n1`']",0.37520182741736613,0.14475984830302496,0.4261723414728458
"Save the list of files in the current directory tree whose names contain ""2011"" to /tmp/allfiles","[""find . -name '*2011*' -print0 > /tmp/allfiles""]",0.669617982802904,0.5204330271484822,0.71471583503469
Save the list of files modified within a fortnight ago to `deploy.txt' stripping the file names of any leading directories,"[""find . -type f -mtime -14 -printf '%f\\n' > deploy.txt""]",0.602812356080141,0.5086555633170361,0.6153909616568788
"Save long listing of all running processes in the 'log' file, and save number of process strings that contain 'cntps' in the 'cnt' variable.","['cnt=`ps -ef| tee log | grep ""cntps""|grep -v ""grep"" | wc -l`']",0.310742513855207,0.21018571234716324,0.2595195094942722
"Save the number of matching executables for ""$cmd"" in $PATH to variable ""candidates""",['candidates=$(which -a $cmd | wc -l)'],0.20649702251237032,0.5738153238246412,0.7324565668683104
Save number of strings with $expression pattern in 'foo.txt' to 'big_lines' variable.,"['big_lines=`cat foo.txt | grep -c ""$expression""`']",0.4079056536249754,0.4741807873613569,0.37732993796980946
"Save the physical current working directory to variable ""END_ABS""",['END_ABS=`pwd -P`'],0.738828283116639,0.2966090320349725,0.738828283116639
"Save the short system host name to variable ""hostname""",['hostname=`hostname -s`'],0.839587623092576,0.661478204888563,0.19444749357817398
"Search ""input.txt"" for regex patterns only matching those listed in ""ignore.txt"", list the unique lines and prefix with the number of occurrences",['grep -of ignore.txt input.txt | sort | uniq -c'],0.5937562703714345,0.8748096405241945,0.63058911038421
"Search the /Path directory tree for files matching pattern ""file_name*""","['find /Path -name ""file_name*""']",0.8710050512714447,1.0,0.8710050512714447
"Search the /Path directory tree for files whose pathnames match ""/Path/bar*"" or ""/Path/foo*"" and whose names match pattern ""file_name*""","['find /Path \\( -path ""/Path/bar*"" -o -path ""/Path/foo* \\) -name ""file_name*""']",0.41870641247078655,0.4821750191873885,0.60619314622194
Search the /media/shared directory recursively for MP3 and OGG files,"['find /media/shared \\( -iname ""*.mp3"" -o -iname ""*.ogg"" \\)']",0.6217583672892886,0.6649727643797279,0.6762874132552233
"Search the /tmp/ directory recursively for files matching regular expression "".*file[0-9]+$""","['find /tmp -regex "".*file[0-9]+$""']",0.9184678024441792,0.9184678024441792,0.7850914718229351
Search /usr/local recursively for directories whose names end with a number 0-9,"[""find /usr/local -type d -name '*[0-9]'""]",0.8268605490992703,0.8819129328266955,0.8136824571391453
"Search all .c files from the current directory tree for ""keyword"", ignoring the case","['find . -name ""*.c"" -exec grep -i ""keyword"" {} "";""']",0.46887411011044916,0.738533448762713,0.79576898486424
"Search all files in the current directory tree for ""SearchString"", ignoring .html files and skipping .svn directories","[""find . \\( -name '*.svn*' -prune  -o ! -name '*.html' \\) | xargs -d '\\n' grep -Hd skip 'SearchString'""]",0.4015751880157871,0.49588617760773196,0.2691693306558369
Searches available packages by word 'zsh'.,['yum search zsh'],1.0,1.0,1.0
Searches available packages with 'mysql' and 'client' in name.,['yum search mysql | grep client'],0.22403889019528947,0.7097194725951897,0.7097194725951897
Search the current directory and all of its sub-directory for any PDF files being careful to prevent the shell from expanding anything in '*.pdf'  before it'ss passed to find.,"[""find . -name '*.pdf' -print""]",0.33522825122575717,0.24512917628649658,0.3214456383815895
"Search the current directory for files whose names start with ""messages."" ignoring SVN and CVS files","['find \\( -name \'messages.*\' ! -path ""*/.svn/*"" ! -path ""*/CVS/*"" \\) -exec grep -Iw uint {} +']",0.057112218112853094,0.2092040993433484,0.3518658689290917
"Search the current directory recursively for files containing ""string""","[""find . -type f -exec grep -l 'string' {} \\;""]",0.1985191251927462,0.7371942550237754,0.22171292070246365
Search the current directory recursively for MOV files,['find . -iname *.mov'],0.4935578819979933,0.5283871461162214,0.4935578819979933
Search the current directory recursively for regular files last accessed less than 2 minutes ago,['find . type -f -amin -2'],0.5494022557700251,0.5494022557700251,0.5494022557700251
Search the current directory recursively for regular files last modified more than 2 days ago,['find . type -f -mtime +2'],0.48954165955695317,1.0,0.8851459462974709
Search the current directory tree for .aux files,"['find . -name "".aux""']",0.6211157250169445,0.41273028234830517,0.4378159930752921
Search the current directory tree for .rb files ignoring .vendor directories,"[""find . -name .vendor -prune -o -name '*.rb' -print""]",0.8222847768111666,0.5878075651785706,0.8497690284366347
"Search the current directory tree for files and directories called ""test""",['find . -name test -print'],0.6624801353939261,0.15348892101363532,0.7628510251001487
"Search the current directory tree for files containing ""needle"" in their names","['find . -iname ""*needle*""']",0.8862476419965991,0.8862476419965991,0.8862476419965991
Search the dir_data directory and all of its sub-directories for regular files and remove the execute permission for all while adding the write permission for the user.,"['find ~/dir_data -type f  -exec chmod a-x,u+w {} \\;']",0.7110250137798015,0.7249026901585853,0.7685209860204444
Search directory /path/to/check/ for regular files,['find /path/to/check/* -maxdepth 0 -type f'],0.5584713570986775,0.591147440678208,0.5584713570986775
Search directory trees /usr/local/man and /opt/local/man for files whose names begin with 'my',"[""find /usr/local/man /opt/local/man -name 'my*'""]",0.9368059007925257,1.0,0.9368059007925257
"Search for ""pattern"" in ""file"" and join each line by a space","[""cat file | grep pattern | paste -sd' '""]",0.502186478342475,0.5673404063397591,0.47418689357612803
Search for 'Processed Files' in all dl-aster-full-20131102* (case insensitive) files under current directory and print only the 2nd field from the output with : (colon) as the delimiter,"['( find . -iname ""dl-aster-full-20131102*"" -exec grep ""Processed Files"" {} \\;) | cut -d"":"" -f2']",0.1643248004869531,0.7521624923615146,0.37598845372189676
"Search for 'foo' in all the java files under 'dir1', 'dir2' and 'dir3' directory tree and print only the names of the matched files","['find dir1 dir2 dir3 -type f -name ""*.java"" -exec grep -il \'foo\' {} \\;']",0.6359418653493578,0.6031708510984441,0.6357340813250759
Search for 'js' in all files under current directory that match 'some string' in their names,"[""find . | grep 'some string' | grep js""]",0.4391787345398295,0.30747461958645966,0.3136435179483581
Search for 'keyword' in all javascript files under current directory tree excluding all paths that includes the directory 'node_modules',"['find ./ -not -path ""*/node_modules/*"" -name ""*.js"" | xargs grep keyword']",0.4533868987161544,0.5912191423634634,0.52987700173214
Search for 'sometext' in all the files with '.txt' extension under current directory tree and also print the filenames,"[""find . -name '*.txt' -exec grep 'sometext' '{}' \\; -print""]",0.6209131519690329,0.5842564844305439,0.6231751663153173
Search for 'specific string' in all files matching the name pattern '“*.[txt|TXT]”' under current directory tree,['find . -name “*.[txt|TXT]” -print | xargs grep “specific string”'],0.7490567105558782,0.643536628086307,0.6302710325476458
Search for *pattern* in and below current directory,"['find -name ""*pattern*""']",0.8232490471721702,0.6448421143158608,0.8232490471721702
search for a word in all the fies in the current folder,['find . -type f -exec grep some_string {} \\;'],0.41885799601785273,0.6430680492920727,0.546608338070047
search for all empty directories in the folder /home,['find /home -type d -empty'],1.0,1.0,1.0
search for all the files in the current folder and sort them in the order of their depth and display the file names,"[""find -type d -printf '%d\\t%P\\n' | sort -r -nk1 | cut -f2-""]",0.2997731112451332,0.36149960411087917,0.2360966916027968
"search for all the files in current folder which start with ""file2015-0"" and move them to frst 400 fiiles  to another folder","['find . -name ""file2015-0*"" | head -400 | xargs -I filename mv  filename']",0.526894865890677,0.43789538483378654,0.4680389561230361
"search for all the files in the current folder which have the word ""-GHBAG-"" and display the move command for replacing the word ""GHBAG"" in the file names to ""stream-agg""","[""find . -name '*-GHBAG-*' -exec bash -c 'echo mv $0 ${0/GHBAG/stream-agg}' {} \\;""]",0.35870841562293104,0.5340192721544208,0.4132811909255739
"search for all the files in the entire file system which have either suid or sgid bit enabled and find of diff of these files with the file ""files.secure"".",['find / \\( -perm 2000 -o -perm 4000 \\) -print | diff - files.secure'],0.36525097424593495,0.1537974430144786,0.3485104318140834
search for all the files in the folder /data/images which have been modified after /tmp/start and before /tmp/end,['find /data/images -type f -newer /tmp/start -not -newer /tmp/end'],0.8173337225434824,0.7941130016475779,0.7941130016475779
search for all the files in the folder /data/images which have been modified after /tmp/start and before /tmp/end and save the output list to output.txt,['find /data/images -type f -newer /tmp/start -not -newer /tmp/end > output.txt'],0.796834503981595,0.6300829810557116,0.8968042644541879
search for all the mp3 files in the current folder and change the character encoding of them to  EUR-KR (Korean characters),"['$ find . -name ""*mp3"" -print0 | xargs -0 mid3iconv -e EUR-KR -d']",0.32550372419694584,0.33550693351173283,0.45313245598000557
search for all png files in a folder and copy them to another folder,"['find /home/mine -iname ""*.png"" -exec sh -c \'cp $0 /home/mine/pngcoppies/copy/$0\' {} \\;']",0.28918344799218193,0.21052873669347563,0.2789931859431392
search for all Scala files under the current directory that contain the string null,"['find . -type f -name ""*.scala"" -exec grep -B5 -A10 \'null\' {} \\;']",0.6157413157400082,0.5708155403078292,0.4719520551207262
Search for the case insensitive pattern 'PATTERN' in all files under current directory tree and display the matched files,"['find . -print | xargs grep -l -i ""PATTERN""']",0.5404338769138963,0.5356442092202977,0.6810223150826638
"search for the directory ""mysql"" in the entire file system",['find / -name mysql -type d'],1.0,0.48343890640017934,0.7740645990992171
Search for file 'secret.keys' redirecting error messages to /dev/null,"[""find / -name 'secret.keys' -print 2>/dev/null""]",0.8824947494370388,0.7073932214434137,0.6916307688270222
Search for files/directories with the case insensitive pattern anaconda.* in /var/log directory and create an archive (file.tar) of the last file found,['find /var/log/ -iname anaconda.* -exec tar -cvf file.tar {} \\;'],0.7706669629178429,0.9583960025915418,0.6667190233518319
"Search for files greater than 20MB in the entire file system, display the path and file size and discard error reporting of the find command","['find / -type f -size +20M -exec ls -lh {} \\; 2> /dev/null | awk \'{ print $NF "": "" $5 }\'']",0.5219455019124151,0.5246152527227433,0.5568584625142333
search for files starting with memo and which belong to the user ann in the folder /work,"[""find /work -name 'memo*' -user ann -print""]",0.8139957963337889,0.7753828984935297,0.8779759494627949
Search for the regex '^ERROR' in all *.log files under current directory,"['find . -name ""*.log"" -exec egrep -l \'^ERROR\' {} \\;']",0.625039159420858,0.8948608489782195,0.5757857606588563
"search for the regular/normal file ""Dateiname"" in the entire file system","['find / -type f -iname ""Dateiname""']",0.4809082437117034,0.7160237768649607,0.5944105000587453
"search for the word ""methodNameHere"" in all the python files in the folder ""/mycool/project/"" and display color on the matched lines in the output","['find /mycool/project/ -type f -name ""*.py"" -print0 | xargs -I {} -0 grep -H --color ""methodNameHere"" ""{}""']",0.5264174508337911,0.5761468328399063,0.6981984427372154
"search for the word ""slrn"" in all the files in the folder $HOME/html/andrews-corner","[""find $HOME/html/andrews-corner -exec grep -q 'slrn' '{}' \\; -print""]",0.7186003827143513,0.6006847535249827,0.718981777957649
search  in root ( / ) directory downwards all files which  have exactly 2 links.,['find /  -links 2 -print'],0.26410537050670274,0.5572806310452209,0.4283628685759868
"Search the regular files of the current directory tree for string ""stuff""","['find . -type f -exec grep -n ""stuff"" {} \\; -print']",0.757637982237901,0.757637982237901,0.757637982237901
search through only the /usr and /home directories for any file named Chapter1.txt,['find /usr /home -name Chapter1.txt -type f'],0.7903383629814982,0.8638643725232349,0.7903383629814982
"(GNU specific: top) Send e-mail to ""your_email@domain.com"" with subject ""any subject"" containing process statistics output by the GNU version of 'top'.","['top -b -n 1 | mail -s ""any subject"" your_email@domain.com']",0.36884854706886516,0.49585279978332997,0.5042814775990333
"send GET request to ""http://testsite/api/"" with header ""Authorization: Token wef4fwef54te4t5teerdfgghrtgdg53"" and format as json","['curl -X GET -H ""Authorization: Token wef4fwef54te4t5teerdfgghrtgdg53"" http://testsite/api/ | python -mjson.tool']",0.48525054175203247,0.7715471605349133,0.6933358901981459
"Send SIGHUP (hangup) signal to nginx master process, causing it to re-read its configuration and restart child processes if necessary.",['kill -HUP $( cat /var/run/nginx.pid )'],0.08465652452565592,0.02236358746379023,0.162563280230375
"Send SIGTERM signal to all python processes running script ""csp_build.py""","[""kill $(pgrep 'python csp_build.py')""]",0.2301310055508234,0.473355716872876,0.10689833282371047
"set alias ""devn"" for command ""cat > /dev/null""","[""alias devn='cat > /dev/null'""]",0.8645707301556367,1.0,1.0
"set alias ""go"" for command 'GOPATH=$(infer-gopath.sh) go'","[""alias go='GOPATH=$(infer-gopath.sh) go'""]",1.0,1.0,1.0
"set alias ""my_command"" for command ""$oldalias --fail-if-command-contains=$bad_string""","['alias my_command=""$oldalias --fail-if-command-contains=$bad_string""']",1.0,0.8950392603090439,1.0
"set alias ""prettify_json"" for command ""php -E '$o = json_decode($argn); print json_encode($o, JSON_PRETTY_PRINT);'""","[""alias prettify_json=php -E '$o = json_decode($argn); print json_encode($o, JSON_PRETTY_PRINT);'""]",0.9631321533466505,0.9631321533466505,0.9631321533466505
"set alias ""pwd"" for command ""echo -n `pwd` | pbcopy""","[""alias pwd='echo -n `pwd` | pbcopy'""]",1.0,0.8911473434354984,1.0
"set alias ""unix"" for command 'echo $(date +%s)'","[""alias unix='echo $(date +%s)'""]",1.0,1.0,0.9379042798634869
Set IFS variable to empty before reading a line of standard input without backslash escape characters,['IFS= read -r line'],0.30111729710828683,0.3751840463233443,0.17548433488411244
Set permissions for directories in `foldername' and its subdirectories to 755,"['find foldername -type d -exec chmod 755 {} "";""']",0.9330634347076788,0.9330634347076788,0.9330634347076788
"Set permissions of all directories under ""/opt/lampp/htdocs"" to 755",['find /opt/lampp/htdocs -type d -exec chmod 755 {} \\;'],0.20556068723458867,1.0,0.9607631610646364
"Set permissions of command ""node"" to 755",['sudo chmod 755 $(which node)'],0.3423503955179092,0.593200269657988,0.593200269657988
Set the timestamp of B to the same one as A,['touch -r A B'],3.5323638836465615e-155,4.949470368581395e-155,0.44888291165068167
"Set timestamp of B to the timestamp in stat format specified by variable ""old_time""","['touch -d""$(date --date=""@$old_time"")"" B']",0.16734454875059884,0.2354519058702585,0.20921356419692874
Set variable 'path' to name of current directory (without the containing directories) converted to lowercase.,"[""path=$(basename $(pwd) | tr 'A-Z' 'a-z' )""]",0.313747356753439,0.28795129222580806,0.11673015768288329
"show all .cpp, .c, .h, .hpp files in the folder ~/src","[""find ~/src -type f \\( -iname '*.cpp' -or -iname '*.h' -or -iname '*.c' -or -iname '*.hpp' \\) -exec echo {} \\;""]",0.04961858198717753,0.5009851535063384,0.4072952532931084
show all the files in the folder /etc which have been modified in the last 24 hours,['find /etc -mtime -1'],1.0,0.7135684569113662,1.0
"Show all variables whose name or value contains ""PATH"", sorted in reverse alphabetical order.",['env | uniq | sort -r | grep PATH'],0.3132557890927658,0.11928537614747922,0.3460405740716663
Show the epoch in default date/time format,['date -ud@0'],0.2240750868020436,0.23253775401768095,0.1912481314888403
Show global windows options.,['tmux show-options -g'],1.9036279048530576e-78,1.9036279048530576e-78,3.583048326171416e-78
"Show the value of variable ""list"", discarding consecutive duplicates and adding number of occurrences at the beginning of each line.","['echo ""$list"" | uniq -c']",0.19821818203390312,0.34426631072695274,0.5460951078044389
"Sort ""some_data"" by the first and second "";"" delimited entries, outputing unique lines and stabilizing the sort","[""sort -k1,1 -k2,2 -t';' --stable --unique some_data""]",0.2549343666672012,0.3325637734402665,0.2990853185117952
Sort and display the file name and creation month of top 11 files in the entire file system (Sort in the order of month ),"['find / -type f -printf ""\\n%Ab %p"" | head -n 11 | sort -k1M']",0.22540036292686147,0.6898088494404179,0.21361254352771053
"Sort lines in ""FILE"" to standard output preserving only unique lines",['sort -u FILE'],0.435949382480739,0.008223484817877044,0.435949382480739
"Split ""$SOURCE_FILE"" into files of at most 100 lines each","['split -l 100 ""$SOURCE_FILE""']",0.8606789566781284,0.8606789566781284,0.8606789566781284
"Split ""<file_name>"" into files of at most 1024 KiB in size",['split -b 1024k <file_name>'],0.6993294072750866,0.7447272188215543,1.0
"Split ""data.tsv"" into files of at most 5000000 lines each with prefix ""_tmp""","[""split -l5000000 data.tsv '_tmp';""]",0.7972032616648247,0.7707532143710418,0.7707532143710418
"split compressed content of the file www into pieces per 1073741824 bytes named as ""backup.tar.NNN""",['tar czf - www|split -b 1073741824 - www-backup.tar.'],0.44009520804900865,0.38269517375368195,0.3939662405904041
Split standard input into files with at most 75 lines each,['split --lines=75'],0.42554169350191207,0.11080315836233387,0.11080315836233387
"Strips last section from the path $pathname, and prints basename of the rest part.",['echo $(basename $(dirname $pathname))'],0.3432802967709974,0.7240868505433237,0.3479990407922553
Test if files named 'something' were found in YOUR_DIR,"['[[ ! -z `find \'YOUR_DIR/\' -name \'something\'` ]] && echo ""found"" || echo ""not found""']",0.18490661655101964,0.1275240196894576,0.19591989050266412
"Uncompress file ""dbdump.sql.gz"" through standard input and pass to ""mysql""",['cat dbdump.sql.gz | gzip -cd | mysql'],0.4461800956613746,0.4461800956613746,0.4461800956613746
Unset the DISPLAY variable,['unset DISPLAY'],0.8337529180751805,1.0,1.0
"Unzip ""file.gz"" to standard output and execute in bash with arguments ""-n wordpress""","['gzip -d --stdout file.gz | bash -s -- ""-n wordpress localhost""']",0.20947839863053647,0.26654118842268304,0.20773682853937223
"Unzip and merge all ""small-*.gz"" files into files of 2000000 lines",['zcat small-*.gz | split -d -l2000000 -a 3 - large_'],0.5045245750297496,0.574186507570458,0.5212924738002087
"Ungzip and untar all files matching ""www-backup.tar.*""",['cat www-backup.tar.*|gunzip -c |tar xvf -'],0.23815716309593693,0.3645664756983468,0.3198411567778175
"Use metaflac to extract the artist field from myfile.flac, and set the variable ARTIST to the value of that field.",['source <(metaflac --show-tag ARTIST myfile.flac)'],0.39735919658339314,0.13702341389276626,0.13558726735244575
"Use the PHP interpreter to output an endless stream of ""a"" characters to ""nohup.out"" in the current directory, or in the home directory if that is not possible. The PHP process will not receive or respond to SIGHUP (signal 1) which are sent to it.","['nohup php -r \'while (true) { echo ""a"";}\' &']",0,0,0
Verbosely compresses all files on fourth and fifth depth level keeping original files in place.,['bzip2 -kv */*/*/*/*'],2.3727491681961797e-78,0.1983211647113318,0.18558788266795456
Verbosely compresses all files on sixth and seventh depth level keeping original files in place.,['bzip2 -kv */*/*/*/*/*/*'],0.2996709045159163,0.09682379177109546,0.7909057634607063
"wait for a change in ""target-directory"" before returning",['inotifywait -e attrib target-directory'],0.45862930381999073,0.4449149226106164,0.44824811023577515
"Write ""127.0.0.1 ad.doubleclick.net"" to the console and append to ""/etc/hosts"" as root",['echo 127.0.0.1 ad.doubleclick.net | sudo tee -a /etc/hosts'],0.8778917187813654,0.9128953582819583,0.9128953582819583
"Write ""\n/usr/local/boost_1_54_0/stage/lib"" to standard output and append to ""/etc/ld.so.conf""","['echo -e ""\\n/usr/local/boost_1_54_0/stage/lib"" | sudo tee -a /etc/ld.so.conf']",0.7516289673025086,0.8956881724873991,0.8076954290802764
"Write output of ""command"" to standard output and append to ""/path/to/logfile""",['command | tee -a /path/to/logfile'],0.8547305998833805,0.8795611656155118,0.8087466579928174
